sample_id,description,category,l5x_path,predicted_bytes,actual_bytes,delta,delta_pct,controller_model,firmware_rev,date_tested,notes,error_count,warning_count,message_value,window_title
udtmembers_n16_dint,"UDT SweepN16: DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, 0 instance(s)",udt,samples/generated/udt/udtmembers_n16_dint.L5X,0,18552,18552,,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - SweepN16 in udtmembers_n16_dint.ACD [1756-L81E 35.11]*
udtmembers_n32_dint,"UDT SweepN32: DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, 0 instance(s)",udt,samples/generated/udt/udtmembers_n32_dint.L5X,0,18808,18808,,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - SweepN32 in udtmembers_n32_dint.ACD [1756-L81E 35.11]*
udtname_len08,"UDT UDTNAMED: DINT, DINT, DINT, DINT, 0 instance(s)",udt,samples/generated/udt/udtname_len08.L5X,0,18360,18360,,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - UDTNAMED in udtname_len08.ACD [1756-L81E 35.11]*
udtname_len13,"UDT UDTNAMEDTNAME: DINT, DINT, DINT, DINT, 0 instance(s)",udt,samples/generated/udt/udtname_len13.L5X,0,18368,18368,,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - UDTNAMEDTNAME in udtname_len13.ACD [1756-L81E 35.11]*
udtname_len20,"UDT UDTNAMEDTNAMEDTNAMED: DINT, DINT, DINT, DINT, 0 instance(s)",udt,samples/generated/udt/udtname_len20.L5X,0,18376,18376,,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - UDTNAMEDTNAMEDTNAMED in udtname_len20.ACD [1756-L81E 35.11]*
udtname_len30,"UDT UDTNAMEDTNAMEDTNAMEDTNAMEDTNAM: DINT, DINT, DINT, DINT, 0 instance(s)",udt,samples/generated/udt/udtname_len30.L5X,0,18384,18384,,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - UDTNAMEDTNAMEDTNAMEDTNAMEDTNAM in udtname_len30.ACD [1756-L81E 35.11]*
udttagcomment_len000,"UDT CommentJ: DINT, 1 instance(s)",udt,samples/generated/udt/udttagcomment_len000.L5X,4,18416,18412,460300,5069-L306ER,35.11,2026-08-22,"WINDOW TITLE MISMATCH: expected 'udttagcomment_len000', got ""Snap Assist""",,0,0,Snap Assist
udttagcomment_len010,"UDT CommentJ: DINT, 1 instance(s)",udt,samples/generated/udt/udttagcomment_len010.L5X,4,18416,18412,460300,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - CommentJ in udttagcomment_len010.ACD [1756-L81E 35.11]*
udttagcomment_len025,"UDT CommentJ: DINT, 1 instance(s)",udt,samples/generated/udt/udttagcomment_len025.L5X,4,18416,18412,460300,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - CommentJ in udttagcomment_len025.ACD [1756-L81E 35.11]*
udttagcomment_len050,"UDT CommentJ: DINT, 1 instance(s)",udt,samples/generated/udt/udttagcomment_len050.L5X,4,18416,18412,460300,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - CommentJ in udttagcomment_len050.ACD [1756-L81E 35.11]*
udttagcomment_len100,"UDT CommentJ: DINT, 1 instance(s)",udt,samples/generated/udt/udttagcomment_len100.L5X,4,18416,18412,460300,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - CommentJ in udttagcomment_len100.ACD [1756-L81E 35.11]*
udttagcomment_len200,"UDT CommentJ: DINT, 1 instance(s)",udt,samples/generated/udt/udttagcomment_len200.L5X,4,18416,18412,460300,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - CommentJ in udttagcomment_len200.ACD [1756-L81E 35.11]*
udttype_bool_n4,"UDT SweepTypeBOOL: BOOL, BOOL, BOOL, BOOL, 0 instance(s)",udt,samples/generated/udt/udttype_bool_n4.L5X,0,18400,18400,,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - SweepTypeBOOL in udttype_bool_n4.ACD [1756-L81E 35.11]*
udttype_dint_n4,"UDT SweepTypeDINT: DINT, DINT, DINT, DINT, 0 instance(s)",udt,samples/generated/udt/udttype_dint_n4.L5X,0,18368,18368,,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - SweepTypeDINT in udttype_dint_n4.ACD [1756-L81E 35.11]*
udttype_int_n4,"UDT SweepTypeINT: INT, INT, INT, INT, 0 instance(s)",udt,samples/generated/udt/udttype_int_n4.L5X,0,18368,18368,,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - SweepTypeINT in udttype_int_n4.ACD [1756-L81E 35.11]*
udttype_lint_n4,"UDT SweepTypeLINT: LINT, LINT, LINT, LINT, 0 instance(s)",udt,samples/generated/udt/udttype_lint_n4.L5X,0,18368,18368,,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - SweepTypeLINT in udttype_lint_n4.ACD [1756-L81E 35.11]*
udttype_real_n4,"UDT SweepTypeREAL: REAL, REAL, REAL, REAL, 0 instance(s)",udt,samples/generated/udt/udttype_real_n4.L5X,0,18368,18368,,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - SweepTypeREAL in udttype_real_n4.ACD [1756-L81E 35.11]*
udttype_sint_n4,"UDT SweepTypeSINT: SINT, SINT, SINT, SINT, 0 instance(s)",udt,samples/generated/udt/udttype_sint_n4.L5X,0,18368,18368,,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - SweepTypeSINT in udttype_sint_n4.ACD [1756-L81E 35.11]*
udttypecomment_len000,"UDT CommentI: DINT, 0 instance(s)",udt,samples/generated/udt/udttypecomment_len000.L5X,0,18320,18320,,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - CommentI in udttypecomment_len000.ACD [1756-L81E 35.11]*
udttypecomment_len010,"UDT CommentI: DINT, 0 instance(s)",udt,samples/generated/udt/udttypecomment_len010.L5X,0,18320,18320,,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - CommentI in udttypecomment_len010.ACD [1756-L81E 35.11]*
udttypecomment_len025,"UDT CommentI: DINT, 0 instance(s)",udt,samples/generated/udt/udttypecomment_len025.L5X,0,18320,18320,,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - CommentI in udttypecomment_len025.ACD [1756-L81E 35.11]*
udttypecomment_len050,"UDT CommentI: DINT, 0 instance(s)",udt,samples/generated/udt/udttypecomment_len050.L5X,0,18320,18320,,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - CommentI in udttypecomment_len050.ACD [1756-L81E 35.11]*
udttypecomment_len100,"UDT CommentI: DINT, 0 instance(s)",udt,samples/generated/udt/udttypecomment_len100.L5X,0,18320,18320,,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - CommentI in udttypecomment_len100.ACD [1756-L81E 35.11]*
udttypecomment_len200,"UDT CommentI: DINT, 0 instance(s)",udt,samples/generated/udt/udttypecomment_len200.L5X,0,18320,18320,,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - CommentI in udttypecomment_len200.ACD [1756-L81E 35.11]*
